역번호,역주변,호선,역명
224,국립중앙도서관,,
224,중소기업진흥공단 서울동남부지부,,
224,대법원,,
224,서래마을 방면,,
224,사랑의교회,,
224,방배동 방면,,
224,가톨릭대학교 서울성모병원,,
224,서울중앙지방법원등기국,,
224,"서울고등, 중앙, 회생법원",,
225,방배3동사무소             ,,
225,내방역 (7호선),,
225,서울고교,,
225,서울남부보훈지청,,
225,서초여성회관,,
225,상문고교,,
225,"삼익,임광,소라아파트         ",,
225,총신예술학교,,
225,대우아파트   ,,
225,장애우권익문제연구소,,
225,반포세무서,,
225,방일초등학교,,
225,방배아파트   ,,
225,남부순환로       ,,
225,KT 서초지사,,
225,서울강남지방노동사무소,,
225,기업은행방배동지점,,
225,신동아 아파트,,
225,남부순환로       ,,
225,기독신대,,
225,경남아파트,,
225,방림시장,,
225,방배1동사무소           ,,
225,이수중학교,,
225,내방역 (7호선),,
225,청권사,,
225,방배1동우편취급소,,
225,서울특별시 교육연수원,,
226,방배노인종합복지관,,
226,서울신용보증재단 사당지점,,
226,이수초등학교,,
226,까리따스 알코올회복센터,,
226,이수중학교,,
226,예술의 전당 방면,,
226,남사초등학교,,
226,방배래미안아파트,,
226,남성중학교,,
226,한국전력공사 관악동작지사,,
226,사당우체국,,
226,방배경찰서,,
226,남태령지구대,,
226,이수초등학교,,
226,이수중학교,,
226,방배시장,,
226,서울교통공사 사당별관,,
226,"동덕여중,고등학교",,
226,방현초등학교,,
226,방배종합사회복지관  ,,
226,한전사당변전소,,
226,서울시 교육연수원,,
226,사당 공영주차장,,
226,방배우성아파트,,
226,서울대공원방면,,
226,남현동주민센터,,
226,남현파출소,,
226,사당초등학교,,
226,사당아파트,,
226,상록보육원,,
226,수경공원,,
226, 서울시 교통문화교육원,,
226,"까치고개,낙성대 방면",,
226,관악시장,,
226,사당동,,
226,서울특별시 남부노인보호전문기관,,
226,대항병원,,
226,방배래미안타워아파트,,
226,서울시립미술관 남서울분관,,
226,중앙선거관리위원회 관악청사,,
226,사당1동 주민센터,,
226,연세사랑병원,,
227,행운동,,
227,서울미술고교,,
227,낙성대동주민센터,,
227,행운동치안센터,,
227,서울시과학전시관,,
227,낙성대현대홈타운,,
227,서울행림초등학교,,
227,인헌시장,,
227,까치고개,,
227,인헌초등학교,,
227,행운동,,
227,낙성대지구대,,
227,관악구민종합체육센터,,
227,서울대입구방면,,
227,인헌고교,,
227,낙성대,,
227,동작고교,,
227,까치고개,,
227,사당방면,,
227,인헌중학교,,
227,서울대호암교수회관,,
227,관악구장애인종합복지관,,
227,사당방면,,
227,은천아파트,,
227,인헌동,,
227,국민연금공단 관악지사,,
227,현대아파트,,
227,낙성대동,,
227,현대아파트,,
227,관악중학교,,
227,인헌동주민센터,,
228,봉천고개,,
228,영락고등학교,,
228,한유그룹사옥,,
228,영락고등학교,,
228,봉원중학교,,
228,청룡동,,
228,행운동주민센터,,
228,낙성대동,,
228,낙성대방면,,
228,헌혈의집 서울대역센터,,
228,관악구종합청사,,
228,관악구민회관,,
228,청룡초등학교,,
228,관악서울대학교치과병원,,
228,신봉초등학교,,
228,중앙시장,,
228,봉천초등학교,,
228,행운동우체국,,
228,낙성대동,,
228,서울대학교 방면,,
228,관악경찰서,,
228,관악소방서,,
228,관악구선거관리위원회,,
228,문영여중고교,,
228,서울여상고교,,
228,관악구 수어 통역센터,,
228,중앙동주민센터,,
228,봉천고개,,
228,중앙동주민센터,,
228,행운동,,
228,원당초등학교,,
228,중앙동,,
228,관악여성인력개발센터(관악새일),,
229,벽산블루밍아파트,,
229,서원동방면,,
229,영락고등학교,,
229,무학아파트,,
229,청룡동주민센터,,
229,서울대입구 방면,,
229,봉림중학교,,
229,현대성우아파트,,
229,은천동주민센터,,
229,은천동우체국,,
229,봉일시장,,
229,삼성아파트,,
229,실로암시각장애인복지관,,
229,관악어린이창작놀이터,,
229,은천동,,
229,은천초등학교,,
229,서울관광고등학교,,
229,현대시장,,
229,두산아파트,,
229,관악초등학교,,
229,영락고등학교,,
229,제일종합시장,,
229,영림중앙시장,,
229,청룡동,,
229,관악구선거관리위원회,,
230,서원동 주민센터,,
230,시립보라매청소년수련관,,
230,신림동주민센터,,
230,한국가스안전공사 서울남부지사,,
230,봉천1동,,
230,성보중학교,,
230,성보고등학교,,
230,당곡지구대,,
230,보라매동주민센터,,
230,봉천8동,,
230,신안아파트,,
230,서울대방면,,
230, 관악종합시장,,
230,동부아파트,,
230,신원동 주민센터,,
230,금천세무서(관악별관),,
230,남서울중학교,,
230,국제신학대학원대학교,,
230,난곡방면,,
230,보라매공원,,
230,시립보라매병원,,
230,보라매공원,,
230,시립보라매병원,,
230,관악우체국,,
230,서원치안센터,,
230,관악노인종합복지관,,
230,에이치플러스양지병원,,
230,청암두산위브아파트,,
230,패션 문화의 거리,,
230,신림지구대,,
230,시립신림청소년쉼터,,
230,신원시장,,
231,보라매공원,,
231,남부수도사업소,,
231,수도여자고등학교,,
231,서울시립발달장애인복지관,,
231,신사동주민센터,,
231,기 상 청,,
231,관악신사시장,,
231,난곡방면,,
231,대림동방면,,
231,신대방1동 주민센터,,
231,문창초등학교,,
231,신사지구대,,
232,대림뉴스테이,,
232,남부경찰서,,
232,신대림자이아파트,,
232,신라스테이구로호텔,,
232,미성아파트,,
232,구로동 ,,
232,구로공단우체국,,
232,한국산업단지공단,,
232,연희실업고등학교,,
232,현대아파트 ,,
232,대림2동주민센터,,
232,대림 우체국,,
232,영림초등학교,,
232,신대방 방면,,
232,대림중학교,,
232,대림시장,,
232,무림아파트,,
232,버스환승센터(시흥 . 안양방면),,
232,구로전화국,,
232,원광디지털대학교,,
233,극동아파트,,
233,남부도로관리사업소,,
233,두산아파트,,
233,국민연금 구로금천지사,,
233,구로6동우체국,,
233,영림중학교,,
233,동구로초등학교,,
233,한국방송통신대 학습관,,
233,문영칸타빌레아파트,,
233,구로3동,,
233,영서중학교,,
233,럭키아파트,,
233,구로6동사무소,,
233,비둘기아파트,,
233,구로구청,,
233,구로구민회관,,
233,구로중학교,,
233,현대아파트,,
233,에너지관리공단 서울지사,,
233,신동아아파트,,
233,두암종합시장,,
233,대동초등학교,,
233,영서초등학교,,
233,구로시장,,
233,구로6동,,
233,우성아파트(대림2차),,
233,구로경찰서,,
233,구로등기소,,
233,구로도서관,,
233,구로고교,,
233,한국정보기술연구원,,
233,대림3동사무소,,
233,영남중학교,,
233,대림3파출소,,
233,대림3동,,
233,대림2동사무소,,
233,이화우성아파트,,
234,신도림 테크노마트,,
234,신도림 디큐브시티,,
234,구로경찰서 임시청사(테크노마트 5층),,
234,서울신도림우체국,,
234,신도림역 헌혈의집,,
234,신도림고리 생활문화지원센터,,
234,신도림 SKVIEW,,
234,신도림 대림아파트,,
234,미래초등학교,,
234,쌍용플래티넘시티,,
234,시립구로노인복지관,,
234,코오롱하늘채아파트,,
234,신도림 대우푸르지오,,
234,서울남부지방법원 등기국,,
234,한국주택금융공사 서울서부지사,,
234,유네스코 아태교육원,,
234,신도림자이아파트,,
234,국민건강보험공단 서울외국인민원센터,,
234,신도림테크노근린공원,,
234,도림청구아파트,,
234,도림한라아파트,,
234,도림 동아아파트,,
234,신성은하수아파트,,
234,신도림초등학교,,
234,신도림주민센터,,
234,신도림중학교,,
234,신도림우성3차아파트,,
234,문래남성아파트,,
234,"동아1,2,3차아파트",,
234,구로세무서,,
234,도림동주민센터,,
234,구로1빗물펌프장,,
234,구로우성아파트,,
234,신도림태영타운,,
234,대림동현대3차아파트,,
234,신도림디큐브시티아파트,,
235,중앙고용정보원,,
235,IBK기업은행 문래동지점,,
235,한전 남서울지역본부,,
235,문래초등학교,,
235,문래동우체국,,
235,영등포소방서,,
235,GS홈쇼핑,,
235,타임스퀘어,,
235,문래동 주민센터,,
235,문래 로데오거리,,
235,홈플러스 영등포점,,
235,구립영등포노인종합복지관,,
235,당산 진로아파트,,
235,영등포초등학교,,
235,서울지방노동위원회,,
235,문래공원,,
235,국화아파트,,
235,현대힐스테이트아파트,,
235,시립문래청소년센터,,
235,신동아아파트,,
235,영일시장,,
235,문래 자이아파트,,
235,구로세무서,,
235,공원한신아파트,,
236,  철도.철우 아파트,,
236,  당산우체국,,
236,영등포구청,,
236,영등포구 보건소,,
236,당산공원,,
236,   당산동2가,,
236,삼익. 평화아파트,,
236,     영등포고용안정센터,,
236,  당산동3.4가,,
236,영등포구민회관,,
236, 한양.삼성아파트,,
236,  당산1동사무소,,
236,근로복지아파트,,
236,      문래동방면,,
236,  현대아파트,,
236,    국립농산물품질관리원,,
236,     현대.유원아파트,,
236,      국민연금관리공단,,
236,     근로복지공단남부지사,,
236,     영등포경찰서,,
236,영등포구의회,,
236, 청소년직업체험센터,,
236, 기업은행,,
236,  당산동1가,,
236,영등포소상공인지원센터,,
237,래미안1차아파트,,
237,한국마약퇴치운동본부,,
237,영등포경찰서,,
237,김포공항방면,,
237,유원제일아파트,,
237,기업은행,,
237,무중력지대 영등포,,
237,한강시민공원,,
237,래미안4차아파트,,
237,한국소방안전원,,
237,선유중학교,,
237,당산서중학교,,
237,당산초등학교,,
237,당산철교,,
237,당산동6가,,
237,수상관광콜택시승강장,,
237,국민건강보험공단,,
237,당산중학교,,
237,그랜드컨벤션센터,,
238,합정동방면,,
238,서교동방면,,
238,서교동방면,,
238,서교예술실험센터,,
238,마포평생학습관,,
238,홍익지구대,,
238,영진종합시장,,
238,양화로,,
238,서울특별시 늘푸른여성정보센터,,
238,서교우체국,,
238,최규하대통령가옥,,
238,서교119안전센터,,
239,연남파출소,,
239,홍대걷고싶은거리,,
239,동교치안센터,,
239,AK&(에이케이엔) 쇼핑몰,,
239,홀리데이인익스프레스 서울홍대,,
239,동교동,,
239,동교동삼거리,,
239,동교동,,
239,홍익지구대,,
239,홍익대학교,,
239,마포평생학습관,,
239,성산동 방면,,
239,연남동,,
239,경의선숲길,,
239,연희동 방면,,
239,서교초등학교,,
239,김대중도서관,,
239,KT신촌지사,,
239,윗잔다리어린이공원,,
239,경의선책거리,,
240,동교동,,
240,신촌삼익아파트,,
240,연세대학교.세브란스병원,,
240,세브란스병원 셔틀버스,,
240,창천중학교,,
240,홍대방면,,
240,노고산치안센터,,
240,서강대교방면,,
240,근로복지공단 서울서부지사,,
240,이대방면,,
240,대흥동 주민센터,,
240,서강대방면,,
240,동교동로터리방면,,
240,연희동 방면,,
240,연희동방면,,
240,홍대방면,,
240,기업은행 신촌지점,,
240,연세대학교.세브란스병원,,
240,신촌역(경의선),,
240,이대방면,,
240,창천초등학교,,
240,창서초등학교,,
241,이대부속초ㆍ중고교,,
241,대신초등학교,,
241,e편한세상 신촌아파트,,
241,신촌방면,,
241,우리마포복지관,,
241,마포구치매지원센터,,
241,북아현동,,
241,북성초등학교,,
241,대흥동,,
241,한서초등학교,,
241,숭문중·고등학교,,
241,신촌그랑자이,,
241,대흥동 주민센터,,
241,서울과학종합대학원대학교,,
241,서울서부보호관찰소,,
241,한세사이버보안고등학교,,
241,신촌방면,,
241,신촌우체국,,
241,국철 신촌역,,
